









Frequency of observations in the selected location(s).:
Number of taxa: 	412

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Green Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0064599	0.0104575	0.0079365	0.0081871	0.0119681	0.0032	0.0080537	0.0071942	0.0028129	0.0105448	0.0101925	0.0082372	0.0062598	0.0085324	0.0035503	0.0056818	0.0015314	0.0031348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Cattle-Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001328	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0011696	0.0	0.0016	0.0013423	0.0028777	0.0014065	0.0017575	0.002265	0.0115321	0.0109546	0.0273038	0.0378698	0.0037879	0.0045942	0.0031348	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Blue Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0306513	0.0412088	0.0534884	0.0580737	0.0449612	0.0374677	0.0718954	0.049062	0.0666667	0.0731383	0.0688	0.0684564	0.0791367	0.0900141	0.1177504	0.1325028	0.1367381	0.1236307	0.1211604	0.1349112	0.0909091	0.0765697	0.0564263	0.0438247	0.0349206	0.032872	0.0286885	0.0053381	0.002611	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	
heron sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002584	0.0	7.215E-4	0.0	0.0	0.0016	0.0	0.0	0.0014065	0.0	0.0011325	0.0	0.0	0.0	0.0	0.0018939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American White Pelican	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0	0.002584	0.0065359	7.215E-4	0.0116959	0.0	0.0032	0.0013423	0.0028777	0.0014065	0.0035149	0.0033975	0.0082372	0.0062598	0.003413	0.0307692	0.0018939	0.0045942	0.0047022	0.0015	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Vulture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Turkey Vulture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0306513	0.0851648	0.1186047	0.1543909	0.1007752	0.1111111	0.1202614	0.1010101	0.1005848	0.0984043	0.128	0.1100671	0.1079137	0.0857947	0.1019332	0.1143828	0.092257	0.0907668	0.1075085	0.1171598	0.1117424	0.1316998	0.1065831	0.0996016	0.047619	0.0242215	0.0122951	0.0035587	0.002611	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	
Osprey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0	0.0056657	0.0108527	0.0103359	0.0065359	0.011544	0.0070175	0.0172872	0.0112	0.0107383	0.0057554	0.0126582	0.0175747	0.0101925	0.0131796	0.0078247	0.0136519	0.0272189	0.0094697	0.007657	0.0031348	0.002656	0.0031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0038314	0.0	0.0015	0.0014164	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018939	0.0	0.0	0.0	0.0	0.0	0.0	0.0017794	0.0	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
Sharp-shinned Hawk	0.0015	0.0015	0.0	0.0071429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0076628	0.0082418	0.0069767	0.0212465	0.020155	0.0116279	0.0117647	0.005772	0.0093567	0.0039894	0.0048	0.0026846	0.0028777	0.0014065	0.0070299	0.0056625	0.0065898	0.0109546	0.0187713	0.0153846	0.0094697	0.0107198	0.0188088	0.0053121	0.0031746	0.0086505	0.0020492	0.0053381	0.002611	0.0	0.0	0.0074074	0.0	0.0	0.0	0.0	
Cooper's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023256	0.0042493	0.0015504	0.001292	0.0	0.0064935	0.0046784	0.0013298	0.0032	0.0013423	0.0014388	0.0028129	0.0070299	0.0	0.0032949	0.0031299	0.0051195	0.0071006	0.0056818	0.0015	0.015674	0.001328	0.0015	0.0017301	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	
Sharp-shinned/Cooper's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017065	0.0	0.0015	0.0	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Goshawk	0.0015	0.0	0.0	0.0	0.0162602	0.0	0.0	0.0	0.0	0.0087719	0.0	0.0	0.0015	0.0027473	0.0	0.0015	0.0	0.002584	0.0	7.215E-4	0.0	0.0013298	0.0016	0.0026846	0.0015	0.0042194	0.0035149	0.0	0.0	0.0031299	0.0015	0.0011834	0.0018939	0.0	0.0031348	0.0	0.0015	0.0017301	0.0	0.0017794	0.0104439	0.0	0.0	0.0015	0.0	0.0015	0.0072993	0.0	
Accipitrine hawk sp. (former Accipiter sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054945	0.0	0.0015	0.0015504	0.002584	0.0013072	0.0021645	0.0015	0.0039894	0.0	0.0	0.0	0.0	0.0	0.002265	0.0	0.0	0.0	0.0	0.0018939	0.0045942	0.0015674	0.002656	0.0	0.0	0.0	0.0017794	0.0	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
Northern Harrier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0191571	0.021978	0.0093023	0.0155807	0.0139535	0.0064599	0.0130719	0.0137085	0.005848	0.0132979	0.008	0.0026846	0.0100719	0.0042194	0.0105448	0.006795	0.0115321	0.0250391	0.0290102	0.0331361	0.0075758	0.0153139	0.031348	0.0146082	0.0142857	0.0121107	0.0245902	0.0177936	0.0130548	0.006079	0.0	0.0	0.0	0.0	0.0	0.0	
Bald Eagle	0.2054054	0.125	0.1428571	0.1714286	0.1544715	0.1203704	0.1355932	0.1428571	0.1904762	0.2105263	0.1901408	0.2134146	0.1302682	0.1071429	0.1465116	0.1147309	0.1255814	0.125323	0.130719	0.1385281	0.1520468	0.1462766	0.12	0.1449664	0.1136691	0.1181435	0.142355	0.1460929	0.1713344	0.1956182	0.2133106	0.2414201	0.2291667	0.2113323	0.1661442	0.1779548	0.168254	0.1453287	0.1967213	0.1690391	0.2167102	0.1793313	0.1428571	0.162963	0.1592357	0.1686747	0.189781	0.1655172	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046512	0.0283286	0.0341085	0.0310078	0.027451	0.0396825	0.0421053	0.037234	0.032	0.0268456	0.0158273	0.0295359	0.0316344	0.0203851	0.0230643	0.0266041	0.0307167	0.0378698	0.0265152	0.0321593	0.0282132	0.0039841	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0038314	0.0054945	0.0046512	0.0	0.0015504	0.005168	0.0013072	0.0036075	0.0035088	0.0013298	0.0032	0.0040268	0.0015	0.0084388	0.0	0.0033975	0.0016474	0.0015649	0.0	0.0023669	0.0	0.0	0.0	0.001328	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged/Red-shouldered Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023256	0.0	0.0	0.0	0.0	0.0	0.0	0.0013298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.0015	0.0	0.0190476	0.0142857	0.0	0.0	0.0084746	0.0015	0.0190476	0.0087719	0.0140845	0.0060976	0.0153257	0.0164835	0.0139535	0.0155807	0.0108527	0.0129199	0.0091503	0.0122655	0.0187135	0.0385638	0.0208	0.0187919	0.0172662	0.0253165	0.0281195	0.0169875	0.0247117	0.0172144	0.0204778	0.0201183	0.0151515	0.0245023	0.023511	0.0199203	0.0238095	0.0259516	0.0389344	0.0231317	0.0182768	0.0151976	0.014652	0.0037037	0.0127389	0.0015	0.0072993	0.0	
Rough-legged Hawk	0.0054054	0.0113636	0.0015	0.0	0.0081301	0.0015	0.0169492	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0082418	0.0093023	0.009915	0.0015504	0.001292	0.0013072	0.0	0.0011696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0069204	0.0122951	0.0338078	0.0313316	0.0212766	0.021978	0.0111111	0.0063694	0.0	0.0015	0.0206897	
Buteo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087719	0.0	0.0	0.0	0.0054945	0.0069767	0.0070822	0.0031008	0.001292	0.0065359	0.0036075	0.005848	0.0079787	0.0048	0.0013423	0.0028777	0.0	0.0017575	0.0033975	0.0	0.0031299	0.003413	0.0035503	0.0018939	0.0030628	0.0062696	0.002656	0.0	0.0069204	0.0040984	0.0035587	0.0052219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hawk sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857	0.0095238	0.0	0.0	0.0060976	0.0	0.0027473	0.0116279	0.0014164	0.0046512	0.001292	0.0026144	0.0021645	0.0046784	0.0	0.0032	0.0040268	0.0	0.0	0.0035149	0.0011325	0.0016474	0.0015649	0.0015	0.0011834	0.0018939	0.0030628	0.0047022	0.0039841	0.0	0.0017301	0.0020492	0.0053381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
eagle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070423	0.0060976	0.0	0.0	0.0	0.0	0.0	0.001292	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Owl	0.0054054	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001443	0.0011696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020492	0.0035587	0.002611	0.0015	0.003663	0.0111111	0.0015	0.0	0.0072993	0.0	
Great Horned Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0084746	0.0	0.0095238	0.0	0.0070423	0.0	0.0	0.0027473	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0011696	0.0013298	0.0	0.0026846	0.0	0.0014065	0.0017575	0.0015	0.0016474	0.0	0.0	0.0023669	0.0	0.0030628	0.0015674	0.0	0.0	0.0017301	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Hawk Owl	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Barred Owl	0.0054054	0.0113636	0.0	0.0214286	0.0081301	0.0092593	0.0169492	0.0428571	0.0015	0.0087719	0.0140845	0.0304878	0.0038314	0.0137363	0.0093023	0.0070822	0.0077519	0.0116279	0.0169935	0.0122655	0.005848	0.0079787	0.008	0.0080537	0.0043165	0.0042194	0.0123023	0.002265	0.0065898	0.0062598	0.0068259	0.0047337	0.0075758	0.0015314	0.007837	0.0092961	0.0031746	0.0069204	0.0081967	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0060241	0.0145985	0.0206897	
Great Gray Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0014164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0047619	0.0	0.0061475	0.0017794	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	
Long-eared/Short-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020492	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Saw-whet Owl	0.0054054	0.0	0.0095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0140845	0.0060976	0.0038314	0.0054945	0.0093023	0.0014164	0.0015	0.005168	0.0039216	7.215E-4	0.0011696	0.0	0.0015	0.0013423	0.0	0.0	0.0	0.0011325	0.0	0.0	0.0017065	0.0	0.0018939	0.0030628	0.0	0.001328	0.0	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
owl sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070423	0.0	0.0038314	0.0	0.0	0.0014164	0.0	0.0	0.0013072	7.215E-4	0.0	0.0013298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015873	0.0017301	0.0020492	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Belted Kingfisher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0268199	0.0357143	0.0744186	0.1600567	0.1782946	0.1550388	0.1006536	0.1139971	0.0947368	0.0664894	0.1088	0.085906	0.1208633	0.0956399	0.1107206	0.1098528	0.1252059	0.1158059	0.1467577	0.1325444	0.1060606	0.0995406	0.0971787	0.0810093	0.0777778	0.0190311	0.0245902	0.0071174	0.0078329	0.006079	0.010989	0.0037037	0.0	0.0	0.0072993	0.0	
Yellow-bellied Sapsucker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0038314	0.0961538	0.1348837	0.1501416	0.1224806	0.1459948	0.1202614	0.1356421	0.0912281	0.1263298	0.1376	0.0899329	0.1151079	0.0942335	0.0544815	0.0520951	0.0560132	0.0657277	0.0426621	0.0343195	0.032197	0.0413476	0.0203762	0.0478088	0.0174603	0.0069204	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	
Red-headed Woodpecker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0013072	0.001443	0.0011696	0.0	0.0064	0.0	0.0	0.0	0.0015	0.002265	0.0	0.0015649	0.0017065	0.0035503	0.0018939	0.0030628	0.0	0.0	0.0	0.0	0.0020492	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-bellied Woodpecker	0.0594595	0.1022727	0.0952381	0.0714286	0.0894309	0.1111111	0.1525424	0.0571429	0.0952381	0.0614035	0.0915493	0.1219512	0.0689655	0.0659341	0.0488372	0.0481586	0.0418605	0.0400517	0.0326797	0.034632	0.0222222	0.0066489	0.0112	0.0134228	0.0129496	0.0084388	0.0087873	0.0079275	0.0082372	0.0031299	0.0085324	0.0071006	0.0037879	0.0107198	0.007837	0.0132802	0.0206349	0.0259516	0.0327869	0.0320285	0.0313316	0.0516717	0.0586081	0.0740741	0.0254777	0.0662651	0.1167883	0.0758621	
American Three-toed Woodpecker	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Black-backed Woodpecker	0.0054054	0.0	0.0015	0.0	0.0081301	0.0092593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.001443	0.0	0.0013298	0.0015	0.0015	0.0014388	0.0015	0.0017575	0.0011325	0.0	0.0015649	0.0	0.0	0.0	0.0	0.0015674	0.0	0.0015873	0.0034602	0.0	0.0	0.002611	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0068966	
Downy Woodpecker	0.1783784	0.1590909	0.1619048	0.1642857	0.1788618	0.2592593	0.440678	0.2142857	0.247619	0.2192982	0.1830986	0.2073171	0.1494253	0.1758242	0.1069767	0.1033994	0.1023256	0.0994832	0.0928105	0.0627706	0.0549708	0.0585106	0.0496	0.0389262	0.0676259	0.0815752	0.0702988	0.0872027	0.1202636	0.14241	0.0955631	0.1218935	0.1306818	0.1454824	0.1583072	0.188579	0.1730159	0.1747405	0.1557377	0.2064057	0.154047	0.1914894	0.1904762	0.1518519	0.1974522	0.2289157	0.2554745	0.2206897	
Hairy Woodpecker	0.1297297	0.1704545	0.1904762	0.1428571	0.1544715	0.25	0.3644068	0.1571429	0.1809524	0.1929825	0.1478873	0.1402439	0.1072797	0.0961538	0.0790698	0.0623229	0.0666667	0.0723514	0.075817	0.0909091	0.1040936	0.1329787	0.0912	0.0939597	0.0791367	0.0857947	0.0615114	0.0815402	0.1136738	0.1220657	0.1040956	0.0923077	0.0814394	0.1546708	0.1222571	0.1367862	0.1095238	0.1384083	0.1065574	0.1049822	0.0913838	0.118541	0.1245421	0.137037	0.1847134	0.126506	0.2262774	0.1931034	
Downy/Hairy Woodpecker	0.0	0.0113636	0.0285714	0.0071429	0.0	0.0277778	0.0254237	0.0142857	0.0	0.0	0.0070423	0.0	0.0038314	0.0137363	0.0023256	0.0	0.0093023	0.005168	0.0078431	0.002886	0.0	0.0013298	0.0016	0.0026846	0.0028777	0.0014065	0.0	0.0056625	0.0032949	0.0015649	0.0102389	0.0023669	0.0037879	0.0045942	0.007837	0.0092961	0.0063492	0.0	0.0081967	0.0142349	0.0052219	0.0121581	0.003663	0.0	0.0063694	0.0	0.0072993	0.0	
Pileated Woodpecker	0.0648649	0.0568182	0.0857143	0.0785714	0.0325203	0.0833333	0.1355932	0.0428571	0.1238095	0.0964912	0.056338	0.0670732	0.091954	0.0989011	0.0697674	0.0694051	0.0728682	0.0917313	0.0954248	0.0858586	0.0935673	0.0984043	0.1024	0.0751678	0.0546763	0.0506329	0.0509666	0.0419026	0.0593081	0.0798122	0.0699659	0.0686391	0.0625	0.0750383	0.0768025	0.0982736	0.0619048	0.0709343	0.0594262	0.0516014	0.0652742	0.0790274	0.0695971	0.0555556	0.0636943	0.0542169	0.1094891	0.0827586	
Northern Flicker	0.0054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.1923077	0.1790698	0.3186969	0.3116279	0.2390181	0.2235294	0.2186147	0.1672515	0.1781915	0.208	0.1932886	0.1798561	0.1434599	0.1862917	0.1608154	0.1466227	0.1236307	0.1535836	0.191716	0.1780303	0.2082695	0.2272727	0.1713147	0.0507937	0.0224913	0.0061475	0.0017794	0.0	0.0	0.0	0.0037037	0.0	0.0	0.0	0.0	
woodpecker sp.	0.0	0.0	0.0015	0.0142857	0.0406504	0.0092593	0.0084746	0.0428571	0.0190476	0.0087719	0.0140845	0.0304878	0.0536398	0.0357143	0.044186	0.0354108	0.0403101	0.0478036	0.0405229	0.023088	0.025731	0.0226064	0.0256	0.0281879	0.0258993	0.0126582	0.026362	0.0203851	0.0247117	0.0250391	0.0136519	0.0272189	0.0189394	0.0260337	0.0266458	0.0292165	0.015873	0.0224913	0.0122951	0.0106762	0.0261097	0.0121581	0.003663	0.0074074	0.0	0.0120482	0.0145985	0.0344828	
Crested Caracara	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0517986	0.0182841	0.0158172	0.0056625	0.0032949	0.0093897	0.0136519	0.0106509	0.0113636	0.0091884	0.0047022	0.0159363	0.0031746	0.0086505	0.0143443	0.0053381	0.0078329	0.006079	0.0	0.0	0.0	0.0	0.0	0.0	
American Kestrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0038314	0.021978	0.0325581	0.0325779	0.0418605	0.0219638	0.0130719	0.0122655	0.0210526	0.025266	0.016	0.0187919	0.0143885	0.0182841	0.029877	0.0237826	0.0131796	0.0203443	0.0255973	0.0295858	0.0075758	0.0260337	0.0188088	0.0106242	0.0031746	0.0034602	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Merlin	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0087719	0.0015	0.0060976	0.0344828	0.0412088	0.0325581	0.0609065	0.0465116	0.0749354	0.0379085	0.0295815	0.0444444	0.0305851	0.0368	0.0281879	0.0359712	0.0281294	0.056239	0.0328426	0.0527183	0.0375587	0.0682594	0.0733728	0.0378788	0.0444104	0.0423197	0.0292165	0.015873	0.0155709	0.0184426	0.0160142	0.0104439	0.0091185	0.007326	0.0015	0.0	0.0	0.0	0.0015	
Gyrfalcon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Peregrine Falcon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0038314	0.0054945	0.0015	0.0028329	0.0062016	0.0077519	0.0065359	0.007215	0.0116959	0.0079787	0.008	0.0134228	0.0143885	0.0140647	0.0105448	0.0226501	0.0230643	0.0312989	0.0221843	0.0272189	0.0227273	0.0091884	0.0250784	0.0119522	0.0206349	0.0086505	0.0020492	0.0053381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0015	0.0042493	0.0046512	0.002584	0.0013072	0.001443	0.0011696	0.0013298	0.0	0.0013423	0.0014388	0.0	0.0	0.0	0.0	0.0046948	0.003413	0.008284	0.0	0.0	0.0015674	0.002656	0.0063492	0.0034602	0.0040984	0.0	0.002611	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0039216	0.0238095	0.0280702	0.0079787	0.0112	0.0026846	0.0071942	0.0056259	0.0105448	0.002265	0.0049423	0.0093897	0.0153584	0.0047337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003876	0.0065359	0.1147186	0.1719298	0.1861702	0.144	0.1248322	0.1107914	0.0970464	0.0773286	0.0860702	0.1202636	0.1205008	0.1143345	0.0591716	0.0340909	0.0336907	0.007837	0.002656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
