









Frequency of observations in the selected location(s).:
Number of taxa: 	386

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	112.0	94.0	145.0	125.0	115.0	192.0	197.0	63.0	58.0	55.0	78.0	163.0	145.0	154.0	157.0	330.0	272.0	381.0	561.0	986.0	668.0	509.0	379.0	598.0	361.0	409.0	358.0	419.0	260.0	303.0	290.0	555.0	305.0	339.0	290.0	426.0	331.0	478.0	282.0	383.0	184.0	136.0	89.0	105.0	60.0	36.0	166.0	100.0	

Great Blue Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.0344828	0.0974026	0.1082803	0.1121212	0.0698529	0.1049869	0.0695187	0.1156187	0.1182635	0.086444	0.0923483	0.0802676	0.0692521	0.0977995	0.1256983	0.1145585	0.1038462	0.1122112	0.1172414	0.1495495	0.1147541	0.0973451	0.1	0.0680751	0.060423	0.0209205	0.0319149	0.0339426	0.0163043	0.0073529	0.011236	0.0015	0.0015	0.0277778	0.0	0.0	
American White Pelican	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090909	0.0073529	0.0104987	0.0196078	0.0243408	0.008982	0.0078585	0.0105541	0.0050167	0.0027701	0.00489	0.0055866	0.0047733	0.0	0.0	0.0172414	0.0072072	0.0032787	0.0	0.0	0.0015	0.0	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Vulture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Turkey Vulture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0	0.0181818	0.0128205	0.1533742	0.3172414	0.3246753	0.3312102	0.3333333	0.3014706	0.2677165	0.2709447	0.1947262	0.1706587	0.1552063	0.1292876	0.1270903	0.1163435	0.1173594	0.1117318	0.1312649	0.1615385	0.1023102	0.1551724	0.2756757	0.3213115	0.3097345	0.3862069	0.4178404	0.3595166	0.290795	0.3794326	0.2767624	0.2119565	0.0882353	0.0224719	0.0285714	0.0	0.0	0.0	0.0	
Osprey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025974	0.0764331	0.0818182	0.0955882	0.0656168	0.0374332	0.0466531	0.0344311	0.0491159	0.0316623	0.0434783	0.0526316	0.0831296	0.0558659	0.0644391	0.0846154	0.0726073	0.0965517	0.0972973	0.0754098	0.1061947	0.1206897	0.0985915	0.0271903	0.0041841	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	0.0	0.0	0.0	0.0	0.0086957	0.0052083	0.0	0.0	0.0172414	0.0015	0.0641026	0.1042945	0.0275862	0.0194805	0.0254777	0.0212121	0.0330882	0.0104987	0.0053476	0.0020284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0117371	0.0241692	0.0292887	0.0638298	0.1305483	0.2065217	0.2794118	0.1123596	0.0666667	0.0015	0.0	0.0120482	0.0015	
Sharp-shinned Hawk	0.0	0.0	0.0	0.0	0.0015	0.0	0.0050761	0.0	0.0	0.0	0.0015	0.0490798	0.0896552	0.1363636	0.1656051	0.1545455	0.1948529	0.1023622	0.0588235	0.0162272	0.005988	0.0078585	0.0026385	0.0083612	0.0027701	0.0015	0.0111732	0.0095465	0.0076923	0.0033003	0.1	0.1693694	0.2393443	0.3333333	0.3862069	0.3661972	0.3021148	0.2259414	0.2446809	0.232376	0.201087	0.1176471	0.0224719	0.0015	0.0015	0.0	0.0060241	0.0	
Cooper's Hawk	0.0	0.0106383	0.0	0.016	0.0	0.015625	0.0050761	0.0	0.0172414	0.0181818	0.0	0.0184049	0.0068966	0.025974	0.0382166	0.0212121	0.0257353	0.015748	0.0178253	0.0081136	0.002994	0.0117878	0.005277	0.0050167	0.0015	0.0015	0.0055866	0.0023866	0.0153846	0.0033003	0.0103448	0.0234234	0.0360656	0.0619469	0.062069	0.0868545	0.0634441	0.0502092	0.0602837	0.0600522	0.0326087	0.0147059	0.0	0.0	0.0015	0.0	0.0	0.01	
Sharp-shinned/Cooper's Hawk	0.0	0.0	0.0	0.0	0.0	0.0015	0.0050761	0.0	0.0	0.0	0.0	0.006135	0.0206897	0.0	0.0063694	0.0090909	0.0	0.0	0.0035651	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0	0.0058997	0.0	0.0	0.0	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0120482	0.0	
American Goshawk	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064935	0.0191083	0.0015	0.0015	0.0	0.0	0.0020284	0.0	0.0	0.0	0.0016722	0.0027701	0.002445	0.0015	0.0023866	0.0	0.0015	0.0	0.0018018	0.0065574	0.0029499	0.0	0.0117371	0.0120846	0.0104603	0.0248227	0.0391645	0.0326087	0.0220588	0.0674157	0.0	0.0166667	0.0	0.0060241	0.0	
Accipitrine hawk sp. (former Accipiter sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122699	0.0068966	0.012987	0.0127389	0.0030303	0.0036765	0.0	0.0	0.0	0.0	0.0	0.005277	0.0	0.0	0.0	0.0	0.0	0.0038462	0.0015	0.0015	0.0018018	0.0032787	0.0029499	0.0034483	0.0023474	0.0	0.0	0.0	0.0	0.0054348	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Northern Harrier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181818	0.0897436	0.0674847	0.0689655	0.1948052	0.1847134	0.1878788	0.1286765	0.0761155	0.0534759	0.0365112	0.0149701	0.0157171	0.0026385	0.006689	0.0193906	0.007335	0.0083799	0.0167064	0.0153846	0.0033003	0.0448276	0.1135135	0.1278689	0.1504425	0.1931034	0.1971831	0.1359517	0.1046025	0.1276596	0.1174935	0.1304348	0.0808824	0.0337079	0.0285714	0.0166667	0.0	0.0	0.0	
Bald Eagle	0.1696429	0.1276596	0.1448276	0.152	0.2173913	0.125	0.1015228	0.1904762	0.2413793	0.3272727	0.2820513	0.4601227	0.3172414	0.3311688	0.2738854	0.2393939	0.2205882	0.1889764	0.1907308	0.173428	0.1601796	0.1355599	0.1134565	0.1086957	0.0609418	0.1246944	0.1089385	0.1479714	0.1269231	0.1221122	0.1931034	0.3387387	0.3639344	0.4070796	0.4413793	0.3802817	0.3776435	0.3075314	0.393617	0.4255875	0.5380435	0.5147059	0.4719101	0.3904762	0.3	0.0833333	0.2891566	0.26	
Golden/Bald Eagle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0636943	0.1181818	0.1213235	0.152231	0.0962567	0.0588235	0.0613772	0.0451866	0.0316623	0.0267559	0.0387812	0.0342298	0.0363128	0.0190931	0.0153846	0.0264026	0.0689655	0.1045045	0.1672131	0.1917404	0.2241379	0.2206573	0.1268882	0.0439331	0.0283688	0.0104439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0674847	0.0551724	0.038961	0.0191083	0.0121212	0.0220588	0.015748	0.0017825	0.005071	0.011976	0.0117878	0.0079156	0.0183946	0.0055402	0.0015	0.0055866	0.0071599	0.0038462	0.0066007	0.0206897	0.009009	0.0557377	0.0471976	0.0551724	0.07277	0.1087613	0.0857741	0.141844	0.1932115	0.2336957	0.25	0.1573034	0.0761905	0.0015	0.0	0.0060241	0.0	
Broad-winged/Red-shouldered Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032787	0.0	0.0	0.0	0.0	0.0020921	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0	0.0030211	0.0015	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.0267857	0.0212766	0.0137931	0.024	0.0173913	0.0052083	0.0101523	0.0015	0.0689655	0.0181818	0.0512821	0.1288344	0.1241379	0.2077922	0.1273885	0.0939394	0.0735294	0.0603675	0.0516934	0.0375254	0.0179641	0.0157171	0.0015	0.0100334	0.0015	0.00978	0.0027933	0.0190931	0.0307692	0.0132013	0.0586207	0.0918919	0.1606557	0.1356932	0.1551724	0.2206573	0.2145015	0.1945607	0.2801418	0.3603133	0.4076087	0.3897059	0.2022472	0.1333333	0.0333333	0.0277778	0.0481928	0.0015	
Rough-legged Hawk	0.0267857	0.0106383	0.0689655	0.072	0.0434783	0.046875	0.0203046	0.031746	0.0862069	0.0727273	0.1025641	0.1533742	0.1103448	0.1753247	0.1019108	0.0666667	0.0404412	0.0288714	0.0106952	0.0020284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060423	0.0439331	0.1914894	0.2506527	0.3152174	0.375	0.2022472	0.0952381	0.0666667	0.0833333	0.0301205	0.07	
Buteo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0128205	0.0122699	0.0206897	0.0015	0.0254777	0.0030303	0.0036765	0.0026247	0.0017825	0.005071	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0038462	0.0	0.0	0.0	0.0	0.0058997	0.0034483	0.0070423	0.0030211	0.0	0.0035461	0.0	0.0054348	0.0	0.0015	0.0	0.0166667	0.0	0.0	0.0	
hawk sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0	0.0015	0.0015	0.0	0.0017825	0.0030426	0.002994	0.0019646	0.0	0.0033445	0.0	0.002445	0.0	0.0047733	0.0115385	0.0015	0.0	0.0018018	0.0	0.0029499	0.0068966	0.0	0.0060423	0.0020921	0.0070922	0.0052219	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0	0.02	
eagle sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0245399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035461	0.0	0.0	0.0	0.011236	0.0015	0.0	0.0	0.0	0.0	
Snowy Owl	0.0803571	0.106383	0.0482759	0.104	0.0956522	0.0729167	0.0406091	0.0015	0.0689655	0.0181818	0.0384615	0.0368098	0.0206897	0.0	0.0063694	0.0015	0.0073529	0.0015	0.0	0.0015	0.001497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002611	0.0015	0.0073529	0.0224719	0.0190476	0.0833333	0.0833333	0.0180723	0.03	
Great Horned Owl	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0017825	0.0010142	0.001497	0.0019646	0.0015	0.0033445	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0065574	0.0029499	0.0	0.0023474	0.0	0.0	0.0	0.002611	0.0	0.0073529	0.0224719	0.0	0.0	0.0	0.0	0.0	
Northern Hawk Owl	0.0	0.0	0.0068966	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	
Barred Owl	0.0089286	0.0015	0.0	0.0015	0.0086957	0.0104167	0.0050761	0.0	0.0015	0.0181818	0.0128205	0.0015	0.0068966	0.0	0.0015	0.0030303	0.0	0.0131234	0.0124777	0.0030426	0.0015	0.0019646	0.0015	0.006689	0.0055402	0.00489	0.0015	0.0015	0.0076923	0.0033003	0.0068966	0.0018018	0.0032787	0.0058997	0.0068966	0.0070423	0.0151057	0.0167364	0.0212766	0.0104439	0.0108696	0.0073529	0.0224719	0.0095238	0.0	0.0	0.0060241	0.01	
Great Gray Owl	0.0089286	0.0	0.0015	0.0	0.026087	0.0	0.0	0.0	0.0	0.0	0.0	0.0122699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Long-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046948	0.0030211	0.0020921	0.0070922	0.0104439	0.0163043	0.0	0.0	0.0	0.0	0.0	0.0060241	0.0	
Short-eared Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0030303	0.0	0.0026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0	0.0020921	0.0106383	0.002611	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Boreal Owl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054348	0.0	0.0	0.0095238	0.0	0.0	0.0	0.0	
Northern Saw-whet Owl	0.0	0.0	0.0015	0.0	0.0086957	0.0	0.0050761	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0036765	0.0026247	0.0	0.0	0.0	0.0019646	0.0026385	0.0016722	0.0015	0.002445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0258216	0.0392749	0.0209205	0.035461	0.0313316	0.0597826	0.0147059	0.011236	0.0	0.0	0.0	0.0060241	0.0	
owl sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236	0.0	0.0	0.0	0.0	0.0	
Belted Kingfisher	0.0	0.0	0.0068966	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0245399	0.0137931	0.0714286	0.0636943	0.1181818	0.0808824	0.0682415	0.0623886	0.0578093	0.0793413	0.0609037	0.0844327	0.0685619	0.0775623	0.1051345	0.0865922	0.1169451	0.1115385	0.1023102	0.1517241	0.163964	0.2131148	0.2241888	0.2551724	0.1525822	0.0845921	0.041841	0.0035461	0.0052219	0.0108696	0.0	0.011236	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Sapsucker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0779221	0.1082803	0.0666667	0.0367647	0.0708661	0.0552585	0.0557809	0.0853293	0.0609037	0.0369393	0.0668896	0.0277008	0.0366748	0.0363128	0.0119332	0.0307692	0.029703	0.0206897	0.018018	0.0295082	0.0088496	0.0172414	0.0375587	0.0453172	0.0062762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-headed Woodpecker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220588	0.0341207	0.0748663	0.0141988	0.005988	0.0039293	0.0026385	0.0050167	0.0138504	0.0015	0.0027933	0.0015	0.0038462	0.0066007	0.0034483	0.0036036	0.0131148	0.0235988	0.0275862	0.0187793	0.0422961	0.0146444	0.0035461	0.0078329	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-bellied Woodpecker	0.1071429	0.0425532	0.0344828	0.088	0.0173913	0.0572917	0.1675127	0.1269841	0.0	0.0909091	0.0512821	0.0920245	0.062069	0.1103896	0.089172	0.0515152	0.0625	0.0813648	0.1069519	0.0365112	0.008982	0.0157171	0.0026385	0.0083612	0.0083102	0.0122249	0.0083799	0.0071599	0.0038462	0.0132013	0.0206897	0.0144144	0.0131148	0.0265487	0.037931	0.0375587	0.0543807	0.1046025	0.070922	0.078329	0.0597826	0.0588235	0.0786517	0.0952381	0.0666667	0.0277778	0.0783133	0.07	
Black-backed Woodpecker	0.0	0.0	0.0068966	0.0	0.0086957	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0032787	0.0	0.0	0.0	0.0	0.0125523	0.0	0.0	0.0	0.0220588	0.0	0.0	0.0	0.0	0.0	0.0	
Downy Woodpecker	0.1696429	0.1276596	0.1241379	0.128	0.1304348	0.1614583	0.3350254	0.2222222	0.137931	0.3090909	0.1923077	0.1717791	0.137931	0.1623377	0.1464968	0.1272727	0.0919118	0.1154856	0.1051693	0.0567951	0.0523952	0.0373281	0.0395778	0.0585284	0.0443213	0.0709046	0.1061453	0.1002387	0.1038462	0.0825083	0.137931	0.1279279	0.1442623	0.2094395	0.2034483	0.1690141	0.1510574	0.1757322	0.1666667	0.1827676	0.2336957	0.1764706	0.2247191	0.1047619	0.1333333	0.0555556	0.2349398	0.12	
Hairy Woodpecker	0.2142857	0.1702128	0.1034483	0.088	0.0869565	0.1666667	0.2588832	0.2380952	0.1724138	0.2	0.1282051	0.1472393	0.0482759	0.0974026	0.1082803	0.0909091	0.0477941	0.0734908	0.0891266	0.0578093	0.0538922	0.0609037	0.0474934	0.0568562	0.0304709	0.0488998	0.0446927	0.0548926	0.05	0.0792079	0.0931034	0.1153153	0.1213115	0.120944	0.0931034	0.1150235	0.1268882	0.1799163	0.1985816	0.2506527	0.2554348	0.1911765	0.2022472	0.1047619	0.0833333	0.0555556	0.1686747	0.12	
Downy/Hairy Woodpecker	0.0	0.0106383	0.0068966	0.008	0.0086957	0.0052083	0.0152284	0.015873	0.0	0.0181818	0.0	0.0	0.0068966	0.0064935	0.0191083	0.0	0.0	0.0052493	0.0035651	0.0	0.0	0.0015	0.0	0.0	0.0027701	0.0	0.0	0.0047733	0.0038462	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0	0.0020921	0.0	0.0052219	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0060241	0.01	
Pileated Woodpecker	0.1071429	0.1595745	0.0689655	0.064	0.1130435	0.109375	0.1675127	0.1587302	0.0862069	0.1272727	0.1282051	0.1533742	0.062069	0.1168831	0.1464968	0.0818182	0.0698529	0.0813648	0.0944742	0.0740365	0.0763473	0.0687623	0.0659631	0.0652174	0.0637119	0.0611247	0.0614525	0.0501193	0.0653846	0.0528053	0.1	0.0990991	0.2098361	0.1917404	0.1793103	0.1455399	0.1329305	0.1317992	0.1276596	0.1723238	0.1141304	0.1029412	0.1797753	0.1047619	0.1166667	0.0555556	0.1987952	0.13	
Northern Flicker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0306748	0.0413793	0.2532468	0.343949	0.3666667	0.3639706	0.2545932	0.2442068	0.1795132	0.1497006	0.1532417	0.1398417	0.1939799	0.1301939	0.1515892	0.1424581	0.1551313	0.1153846	0.1254125	0.1965517	0.245045	0.3442623	0.3628319	0.3724138	0.2605634	0.1389728	0.0313808	0.0390071	0.0130548	0.0163043	0.0	0.011236	0.0	0.0	0.0	0.0	0.0	
woodpecker sp.	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0071301	0.0	0.002994	0.0019646	0.0	0.0033445	0.0027701	0.00489	0.0027933	0.0023866	0.0038462	0.0033003	0.0	0.0	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0052219	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Crested Caracara	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0	0.0	0.0060852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Kestrel	0.0	0.0	0.0	0.0	0.0	0.0052083	0.0	0.0	0.0	0.0	0.025641	0.0490798	0.0551724	0.1168831	0.1464968	0.1666667	0.1360294	0.0866142	0.0338681	0.030426	0.0134731	0.0157171	0.0158311	0.0183946	0.0138504	0.0171149	0.0167598	0.0214797	0.0153846	0.0033003	0.0551724	0.0990991	0.1606557	0.2477876	0.3137931	0.2910798	0.1993958	0.0920502	0.0531915	0.0339426	0.0326087	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0	
Merlin	0.0	0.0	0.0	0.008	0.0	0.0104167	0.0101523	0.015873	0.0	0.0363636	0.0128205	0.1288344	0.1172414	0.1363636	0.1146497	0.1121212	0.1360294	0.0629921	0.0926916	0.0365112	0.0299401	0.0235756	0.0395778	0.0334448	0.0249307	0.0391198	0.0614525	0.0644391	0.0769231	0.0660066	0.1137931	0.1927928	0.2327869	0.3067847	0.2724138	0.2535211	0.1903323	0.2426778	0.1808511	0.1436031	0.1413043	0.0955882	0.0449438	0.0095238	0.0	0.0	0.0120482	0.0	
Peregrine Falcon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0184049	0.0275862	0.0324675	0.0254777	0.0393939	0.0330882	0.023622	0.0196078	0.0040568	0.002994	0.0019646	0.0015	0.0015	0.0015	0.0015	0.0015	0.0023866	0.0038462	0.0033003	0.0275862	0.0414414	0.1180328	0.0914454	0.1103448	0.1596244	0.1661631	0.0878661	0.0425532	0.0234987	0.0543478	0.0367647	0.0449438	0.0190476	0.0	0.0	0.0060241	0.0	
falcon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137931	0.0064935	0.0	0.0	0.0	0.007874	0.0	0.0020284	0.002994	0.0015	0.0	0.0016722	0.0	0.002445	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0032787	0.0029499	0.0	0.0	0.0015	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
diurnal raptor sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0141988	0.008982	0.0039293	0.0026385	0.0033445	0.0	0.0015	0.0	0.0047733	0.0076923	0.0	0.0103448	0.0162162	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0463458	0.0699797	0.0943114	0.0884086	0.060686	0.0936455	0.0554017	0.0635697	0.0698324	0.0883055	0.0923077	0.0759076	0.0965517	0.0648649	0.0262295	0.0176991	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053476	0.0111562	0.0134731	0.0078585	0.0026385	0.0016722	0.0027701	0.0015	0.0	0.0015	0.0076923	0.0132013	0.0103448	0.0144144	0.0065574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0196078	0.1298174	0.1811377	0.1119843	0.0949868	0.0535117	0.0110803	0.0220049	0.0558659	0.052506	0.0384615	0.009901	0.0068966	0.0108108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010142	0.0	0.0039293	0.0015	0.0	0.0	0.0	0.0027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
